Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
101,"T3D SC256-8/464,                 Cray/HPE                ZIB/Konrad Zuse-Zentrum fuer InformationstechnikGermany",256,25.3,38.4,
102,"T3E,                 Cray/HPE                Cray ResearchUnited States",64,25.1,38.4,
103,"T3E,                 Cray/HPE                Manufacturer (G)United States",64,25.1,38.4,
104,"T3E,                 Cray/HPE                Minnesota Supercomputer CenterUnited States",64,25.1,38.4,
105,"T3E,                 Cray/HPE                Technical University Delft (TUD)Netherlands",64,25.1,38.4,
106,"AlphaServer 8400 Cluster,                 HPE                Lawrence Livermore National LaboratoryUnited States",80,24.7,70.4,
107,"AlphaServer 8400 Cluster,                 HPE                Digital Equipment CorporationUnited States",64,24.7,56.3,
108,"VPP500/16,                 Fujitsu                Reactor & Nuclear Fuel DevelopmentJapan",16,23.6,25.6,
109,"SX-3/44R,                 NEC                Atmospheric Environment Service (AES)Canada",4,23.2,25.6,
110,"SX-3/44R,                 NEC                Tohoku UniversityJapan",4,23.2,25.6,
111,"T932/20512,                 Cray/HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",20,23.07,36.0,
112,"SR2201/96,                 Hitachi                University of CambridgeUnited Kingdom",96,22.18,28.8,
113,"VPP500/15,                 Fujitsu                Kyoto UniversityJapan",15,22.1,24.0,
114,"T3E900,                 Cray/HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",40,21.75,36.0,
115,"T3E900,                 Cray/HPE                Universitaet RostockGermany",40,21.75,36.0,
116,"S-3800/380,                 Hitachi                Hokkaido UniversityJapan",3,21.6,24.0,
117,"S-3800/380,                 Hitachi                Institute for Materials Research, Tohoku University (IMR)Japan",3,21.6,24.0,
118,"HPC 10000,                 Oracle                AT&TUnited States",64,21.37,32.0,
119,"HPC 10000,                 Oracle                AT&TUnited States",64,21.37,32.0,
120,"HPC 10000,                 Oracle                AT&TUnited States",64,21.37,32.0,
121,"HPC 10000,                 Oracle                Allstate InsuranceUnited States",64,21.37,32.0,
122,"HPC 10000,                 Oracle                SunUnited States",64,21.37,32.0,
123,"HPC 10000,                 Oracle                SunUnited States",64,21.37,32.0,
124,"HPC 10000,                 Oracle                University of TokyoJapan",64,21.37,32.0,
125,"T3E,                 Cray/HPE                AWI (Alfred Wegener Institut)Germany",52,20.4,31.2,
126,"SP2/110,                 IBM                KTH - Royal Institute of TechnologySweden",110,20.37,29.21,
127,"SX-3/44,                 NEC                Atmospheric Environment Service (AES)Canada",4,20.0,22.0,
128,"SP P2SC 120 MHz,                 IBM                Chase ManhattanUnited States",56,19.75,26.88,
129,"SP2/104,                 IBM                MCI WorldcomUnited States",104,19.34,27.62,
130,"ORIGIN 2000,                 HPE                Cray ResearchUnited States",64,19.23,24.96,
131,"ORIGIN 2000,                 HPE                Cray ResearchUnited States",64,19.23,24.96,
132,"ORIGIN 2000,                 HPE                INRIA-Lorraine/Centre Charles HermiteFrance",64,19.23,24.96,
133,"ORIGIN 2000,                 HPE                Indiana UniversityUnited States",64,19.23,24.96,
134,"ORIGIN 2000,                 HPE                Los Alamos National LaboratoryUnited States",64,19.23,24.96,
135,"ORIGIN 2000,                 HPE                NCSAUnited States",64,19.23,24.96,
136,"ORIGIN 2000,                 HPE                NCSAUnited States",64,19.23,24.96,
137,"ORIGIN 2000,                 HPE                Naval Research Laboratory (NRL)United States",64,19.23,24.96,
138,"ORIGIN 2000,                 HPE                Oracle CorporationUnited States",64,19.23,24.96,
139,"ORIGIN 2000,                 HPE                Oracle CorporationUnited States",64,19.23,24.96,
140,"ORIGIN 2000,                 HPE                SGIUnited States",64,19.23,24.96,
141,"ORIGIN 2000,                 HPE                SGIUnited States",64,19.23,24.96,
142,"VPP300/9,                 Fujitsu                ECMWFUnited Kingdom",9,19.2,19.8,
143,"T3E,                 Cray/HPE                Mobil / Technical CenterUnited States",48,18.8,28.8,
144,"XP/S-MP 22,                 Intel                ETH ZuerichSwitzerland",450,18.7,22.5,
145,"POWER CHALLENGEarray,                 HPE                US Army Research Laboratory (ARL)United States",96,18.45,28.8,
