Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
401,"xSeries x3550 Cluster Xeon, 3 GHz, GigEthernet,                 IBM                RetailUnited States",5400,18.6,64.8,467
402,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",5304,18.6,56.58,426
403,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",5304,18.6,56.58,426
404,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet,                 IBM                Geoscience (P)United States",3900,18.6,46.8,363
405,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet,                 IBM                Geoscience (P)United States",3900,18.6,46.8,363
406,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet,                 IBM                Geoscience (P)United States",3900,18.6,46.8,363
407,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet,                 IBM                Geoscience (P)United States",3900,18.6,46.8,363
408,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet,                 IBM                Geoscience (P)United States",3900,18.6,46.8,363
409,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet,                 IBM                Geoscience (P)United States",3900,18.6,46.8,363
410,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet,                 IBM                Geoscience (P)United States",3900,18.6,46.8,363
411,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet,                 IBM                Geoscience (P)United States",3900,18.6,46.8,363
412,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet,                 IBM                Geoscience (P)United States",3900,18.6,46.8,363
413,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet,                 IBM                Geoscience (P)United States",3900,18.6,46.8,363
414,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet,                 IBM                Geoscience (P)United States",3900,18.6,46.8,363
415,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet,                 IBM                Financial DCCoD (B)United Kingdom",3840,18.6,46.08,366
416,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet,                 IBM                Banking (M)United States",4800,18.6,44.79,385
417,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet,                 IBM                Banking (M)United States",4800,18.6,44.79,385
418,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet,                 IBM                Banking (M)United States",4800,18.6,44.79,385
419,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",4208,18.6,44.77,338
420,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Financial Services (N)United States",4092,18.6,43.65,381
421,"xSeries x3650 Cluster Xeon dual core 2.66 GHz, GigEthernet,                 IBM                GovernmentUnited States",3976,18.6,42.42,395
422,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet,                 IBM                Data ProcessingUnited States",4220,18.6,39.38,339
423,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet,                 IBM                Sinopec ShengLI Oilfield Branch Company, Geophysical Research InstituteChina",4096,18.6,38.22,329
424,"BladeCenter QS22 Cluster, PowerXCell 8i 4.0 Ghz, Infiniband,                 IBM                Interdisciplinary Centre for Mathematical and Computational Modelling, University of WarsawPoland",2016,18.57,30.46,34
425,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet,                 IBM                Financial Services (H)United States",4032,18.55,40.32,130
426,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet,                 IBM                Financial Services (H)United States",4032,18.55,40.32,130
427,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet,                 IBM                Financial Services (H)United States",4032,18.55,40.32,130
428,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet,                 IBM                Financial Services (H)United States",4032,18.55,40.32,130
429,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet,                 IBM                Financial Services (H)United States",4032,18.55,40.32,130
430,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet,                 IBM                Financial Services (H)United States",4032,18.55,40.32,130
