Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
201,"Frontier2 BG/L - Blue Gene/P Solution,                 IBM                EDF R&DFrance",32768,95.45,111.41,252
202,"Cluster Platform 3000 BL2x220, E54xx 3.0 Ghz, Infiniband,                 HPE                IT Service ProviderGermany",10240,94.74,122.88,
203,"xSeries iDataPlex, Xeon E5645 6C 2.400GHz, Infiniband,                 IBM                University of SouthamptonUnited Kingdom",11088,94.69,106.44,
204,"Cluster Platform 3000 BL460c G7, Xeon X5660 2.80 GHz, 10G Ethernet,                 HPE                Gaming CompanyUnited States",11712,94.31,131.17,
205,"iDataPlex DX360M3, Xeon E5649 6C 2.530GHz, Gigabit Ethernet,                 IBM                Telecommunication CompanyChina",16716,94.19,169.17,481
206,"iDataPlex DX360M3, Xeon E5649 6C 2.530GHz, Gigabit Ethernet,                 IBM                Telecommunication CompanyChina",16716,94.19,169.17,481
207,"iDataPlex DX360M3, Xeon E5649 6C 2.530GHz, Gigabit Ethernet,                 IBM                Telecommunication CompanyChina",16716,94.19,169.17,481
208,"iDataPlex DX360M3, Xeon E5649 6C 2.530GHz, Gigabit Ethernet,                 IBM                Telecommunication CompanyChina",16716,94.19,169.17,481
209,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090,                 IBM                GeoscienceUnited States",7392,93.65,244.89,108
210,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090,                 IBM                GeoscienceUnited States",7392,93.65,244.89,108
211,"Inspur TS10000 HPC Server, Xeon X56xx 2.93 Ghz, QDR Infiniband,                 Inspur                Tsinghua UniversityChina",9216,92.42,107.3,
212,"BladeCenter HS22 Cluster (WM), Xeon X5650 6C 2.660GHz, Infiniband QDR,                 IBM                Lockheed MartinUnited States",9756,92.34,103.8,261
213,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet,                 IBM                Internet Service (B)China",16368,92.23,165.64,497
214,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet,                 IBM                Internet Service (B)China",16368,92.23,165.64,497
