Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
301,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink,                 HPE                Japan Atomic Energy Research InstituteJapan",2048,11.81,13.11,
302,"Cluster Platform 3000 BL680c, Xeon 73xx 2.4 Ghz, GigabitEth,                 HPE                Systemat ServicesBelgium",2192,11.8,24.64,
303,"Rainier - PowerEdge 1955, 1.86 GHz, Cisco Infiniband, Windows OS,                 DELL EMC                Microsoft Windows HPC GroupUnited States",2048,11.75,15.24,
304,"xSeries x3550 Cluster Xeon, 2.333 GHz, GigEthernet,                 IBM                SoftwareUnited States",2376,11.73,22.17,217
305,"Blue Gene/P Solution,                 IBM                DOE/SC/Argonne National LaboratoryUnited States",4096,11.71,13.93,31
306,"Schrdinger - Blue Gene/P Solution,                 IBM                Dublin Institute for Advanced Studies/ICHECIreland",4096,11.71,13.93,31
307,"Blue Gene/P Solution,                 IBM                Science and Technology Facilities Council - Daresbury LaboratoryUnited Kingdom",4096,11.71,13.93,31
308,"Cluster Platform 3000 BL460c, Xeon 53xx 2.66GHz, GigEthernet,                 HPE                IT Service Provider (D)United States",1920,11.7,20.48,
309,"Cluster Platform 3000 BL460c, Xeon 54xx 2.66GHz, GigEthernet,                 HPE                IT Service Provider (D)United States",1920,11.7,20.48,
310,"Cluster Platform 3000 BL460c, Xeon 54xx 2.83 GHz, GigEthernet,                 HPE                Semiconductor Company (P)United States",1784,11.64,20.19,
311,"Cluster Platform 3000 BL460c, Xeon 54xx 2.83 GHz, GigEthernet,                 HPE                Semiconductor Company (P)United States",1784,11.64,20.19,
312,"Cluster Platform 3000 BL460c, Xeon 54xx 2.5 GHz, GigEthernet,                 HPE                Financial Services (O)United Kingdom",2048,11.6,20.48,
313,"Cluster Platform 3000 BL460c, Xeon 54xx 2.5 GHz, GigEthernet,                 HPE                Financial Services (O)United Kingdom",2048,11.6,20.48,
314,"Cluster Platform 3000 BL460c, Xeon 54xx 2.5 GHz, GigEthernet,                 HPE                RetailNew Zealand",2048,11.6,20.48,
315,"Cluster Platform 3000 BL460c, Xeon 53xx 2.66GHz, GigEthernet,                 HPE                IT Service Provider (B)United States",1888,11.53,20.14,
316,"Huygens - eServer pSeries 575, p5+ 1.9 GHz, Infiniband,                 IBM                SARA (Stichting Academisch Rekencentrum)Netherlands",1920,11.49,14.59,313
317,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet,                 HPE                IT Service Provider (C)United States",1624,11.35,19.49,180
318,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet,                 HPE                Logistic Services (D)Germany",1624,11.35,19.49,180
319,"Nova - ACTION Xeon QC X3220/E5345 Infiniband,                 ACTION                Wroclaw Centre for Networking and SupercomputingPoland",1696,11.34,15.99,
320,"Zen - SGI Altix ICE 8200, Xeon quad core 2.83 GHz,                 HPE                Exeter UniversityUnited Kingdom",1152,11.21,13.04,
321,"Cluster Platform 3000 BL460c, Xeon 54xx 2 GHz, GigEthernet,                 HPE                Cerner Corp.United States",2560,11.2,20.48,
322,"Cluster Platform 3000 BL460c, Xeon 54xx 2 GHz, GigEthernet,                 HPE                KaiserUnited States",2560,11.2,20.48,
323,"Cluster Platform 3000 BL460c, Xeon 54xx 2.33 GHz, GigEthernet,                 HPE                Computacenter (UK) LTDUnited Kingdom",2128,11.17,19.83,
324,"Cluster Platform 3000 BL460c, Xeon 54xx 2.33 GHz, GigEthernet,                 HPE                Computacenter (UK) LTDUnited Kingdom",2128,11.17,19.83,
325,"Monte Capanne - BladeCenter QS22 Cluster, PowerXCell 8i 3.2 Ghz, Infiniband,                 IBM                IBM GermanyGermany",1512,11.11,18.28,22
326,"Cluster Platform 3000 BL460c, Xeon 54xx 2.33 GHz, GigEthernet,                 HPE                Information AgencyFrance",2112,11.1,19.68,
327,"blueice - eServer pSeries p5 575 1.9 GHz,                 IBM                National Center for Atmospheric Research (NCAR)United States",1696,11.08,12.89,276
328,"Cluster Platform 3000 BL460c, Xeon 54xx 2.33 GHz, GigEthernet,                 HPE                Information AgencyFrance",2096,11.03,19.53,
329,"Cluster Platform 3000 BL460c, Xeon 53xx 2.66GHz, GigEthernet,                 HPE                Bechtle Data AGGermany",1792,11.01,19.12,
