Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
401,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet,                 IBM                Financial Services (H)United States",19504,109.91,405.68,405
402,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet,                 IBM                Financial Services (H)United States",19504,109.91,405.68,405
403,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet,                 IBM                Financial Services (H)United States",19504,109.91,405.68,405
404,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet,                 IBM                Financial Services (H)United States",19504,109.91,405.68,405
405,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet,                 IBM                Financial Services (H)United States",19504,109.91,405.68,405
406,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet,                 IBM                Financial Services (H)United States",19504,109.91,405.68,405
407,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet,                 IBM                Financial Services (H)United States",19504,109.91,405.68,405
408,"Curie hybrid - Bullx B505, Xeon E5640 2.67 GHz, Infiniband QDR,                 Atos                CEA/TGCC-GENCIFrance",5040,109.9,198.16,
409,"HP DL180se, Xeon X5650 6C 2.66GHz, Gigabit Ethernet,                 HPE                Web Company (F)United States",20520,109.59,218.33,
410,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet,                 HPE                IT Service ProviderUnited States",8000,109.5,166.4,
411,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet,                 HPE                IT Service ProviderUnited States",8000,109.5,166.4,
412,"Cluster Platform 3000 BL460c G7, Xeon L5640 6C 2.26GHz, Gigabit Ethernet,                 HPE                Cerner Corp.United States",24000,109.33,216.96,
413,"SGI Altix ICE 8200 Enhanced LX, Xeon Nehalem quad core 2.8 GHz,                 HPE                US Army Research Laboratory (ARL)United States",10752,109.3,120.42,475
414,"Cluster Platform 3000 BL460c G7, Xeon X5650 6C 2.660GHz, Gigabit Ethernet,                 HPE                Arrow Enterprise Computing SolutionsUnited States",20436,109.18,217.44,
415,"Lattice - DL170/SL390 , Xeon E5649 2.53GHz/L5520 4C 2.26GHz, Infiniband QDR, NVIDIA 2070,                 HPE                Compute Canada/WestGrid/University of CalgaryCanada",13672,108.7,193.51,
416,"Cluster Platform 3000 BL460c G7, Xeon E5620 4C 2.400GHz, Gigabit Ethernet,                 HPE                IT Services Provider United States",22440,108.56,215.42,
417,"GENCI-CCRT-Titane - BULL Novascale R422-E2,                 Atos                Commissariat a l'Energie Atomique (CEA)/CCRTFrance",11520,108.5,130.0,477
418,"Cluster Platform 4000 BL465c, Opteron 6278 16C 2.400GHz, 10G Ethernet,                 HPE                IT Service ProviderUnited Kingdom",16288,108.31,156.37,
419,"Copper - Cray XE6m-200, Opteron 6276 16C 2.300GHz, Cray Gemini interconnect,                 Cray/HPE                ERDC ORCUnited States",14976,107.65,137.78,
420,"PLCI+PLCH - PowerEdge M610 Cluster, Xeon X5670 6C 2.930GHz, Infiniband QDR,                 DELL EMC                Saudi AramcoSaudi Arabia",12240,107.2,143.45,
421,"SGI Altix ICE 8200EX, Xeon QC E5472 3.0 GHz/X5570 2.93 GHz,                 HPE                HLRN at Universitaet Hannover / RRZNGermany",10240,107.1,120.73,
422,"SGI Altix ICE 8200EX, Xeon QC E5472 3.0 GHz/X5570 2.93 GHz,                 HPE                HLRN at ZIB/Konrad Zuse-Zentrum BerlinGermany",10240,107.1,120.73,
423,"Bull Benchmarks SuperComputer I - Bullx B510, Xeon E5 (Sandy Bridge - EP) 8C 2.70GHz, Infiniband QDR,                 Atos                BullFrance",5760,107.0,124.42,
424,"Chundoong - Chundoong Cluster, Xeon E5-2650 8C 2.000GHz, Infiniband QDR, AMD Radeon HD 7970,                 ManyCoreSoft                Seoul National UniversitySouth Korea",8064,106.8,226.46,73
425,"Cluster Platform 4000 BL685c, Opteron 6140 8C 2.600GHz, Gigabit Ethernet,                 HPE                Electrionic IndustryUnited States",20352,106.32,211.66,
426,"SGI Altix ICE 8200EX, Xeon quad core 3.0 GHz,                 HPE                Total Exploration ProductionFrance",10240,106.1,122.88,442
427,"HP DL360 Cluster, Xeon E5620 4C 2.400GHz, Gigabit Ethernet,                 HPE                IT Service ProviderUnited States",22128,105.95,212.43,
428,"Muir - Dell Xanadu 3 Cluster, Xeon X5660 2.8 Ghz, QLogic InfiniBand QDR,                 DELL EMC                Lawrence Livermore National LaboratoryUnited States",15000,105.9,168.0,
429,"Uran - ClusterPlatform SL390s/SL270s, Xeon X5675 6C 3.060GHz, Infiniband QDR, NVIDIA 2090,                 HPE                IMM UrOANRussia",5900,105.36,227.98,
430,"Cluster Platform 3000 BL 2x220, Xeon L5420 4C 2.50 GHz, Gigabit Ethernet,                 HPE                Grupa AllegroPoland",19128,105.29,191.28,
431,"Bluecrystal Phase 3 - PowerEdge C8220, Xeon E5-2670 8C 2.600GHz, Infiniband QDR,                 ClusterVision                University of BristolUnited Kingdom",5408,105.25,112.49,
432,"BladeCenter HS22 Cluster (WM), Xeon X5650 6C 2.660GHz, Infiniband,                 IBM                ElectronicsUnited States",12264,104.89,130.49,402
433,"BladeCenter HS22 Cluster (WM), Xeon X5650 6C 2.660GHz, Infiniband,                 IBM                ElectronicsUnited States",12264,104.89,130.49,402
434,"Cray XC30, Xeon E5-2670 8C 2.600GHz, Aries interconnect ,                 Cray/HPE                Japan Advanced Institute of Science and TechnologyJapan",5760,104.86,119.81,
435,"iDataPlex DX360M3, Xeon X5670 6C 2.93 GHz, Infiniband QDR,                 IBM                IBM Development EngineeringUnited States",10128,104.75,118.7,317
436,"HP DL160 Cluster G6, Xeon E5645 6C 2.40GHz, Gigabit Ethernet,                 HPE                Web Content ProviderUnited States",21652,104.75,207.86,
437,"HP DL160 Cluster G6, Xeon E5645 6C 2.40GHz, Gigabit Ethernet,                 HPE                Web Content ProviderUnited States",21652,104.75,207.86,
438,"iDataPlex DX360M3, Xeon E5649 6C 2.53 GHz, Gigabit Ethernet,                 IBM                Financial Services (H)United States",18576,104.68,187.99,534
439,"Cluster Platform 3000 BL490c G7, Xeon X5670 6C 2.930GHz, Gigabit Ethernet,                 HPE                Logistic Services (C)Germany",17538,104.4,205.54,
440,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet,                 HPE                IT Services Provider (B)India",9600,104.19,199.68,
441,"Cluster Platform DL380p Gen8 , Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet,                 HPE                IT Services Provider United States",9924,103.83,198.48,
442,"Cluster Platform 4000 BL685c G7, Opteron 6136 8C 2.400GHz, Gigabit Ethernet,                 HPE                Web Company (C)China",21440,103.72,205.82,
443,"Bullx B505, Xeon E5649 6C 2.53GHz, Infiniband QDR, NVIDIA 2090,                 Atos                Barcelona Supercomputing CenterSpain",5544,103.2,182.88,82
444,"Cluster Platform 3000 BL460c G7, Xeon X5650 6C 2.66GHz, Gigabit Ethernet,                 HPE                IT Services Provider United States",19200,103.08,204.29,
