Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
301,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",1052,5.19,11.22,98
302,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",1052,5.19,11.22,98
303,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",1052,5.19,11.22,98
304,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",1052,5.19,11.22,98
305,"Cluster Platform 4000 BL465c, Opteron DC 2.4GHz, GigEthernet,                 HPE                Computacenter (UK) LTDUnited Kingdom",1638,5.19,7.86,
306,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Esprinet - Log. Distr. Eur. SRLItaly",664,5.18,7.97,
307,"Cluster Platform 4000 BL465c, Opteron DC 2.6GHz, Infiniband,                 HPE                Financial InstitutionUnited States",1292,5.17,6.72,
308,"Cluster Platform 4000 BL465c, Opteron DC 2.6GHz, Infiniband,                 HPE                IT Service Provider (C)United States",1292,5.17,6.72,
309,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Financial InstitutionUnited States",656,5.12,7.87,
310,"Cluster Platform 4000 DL145 Opteron Dual Core 2.6 GHz Infiniband,                 HPE                Universidad Nacional Autonoma de MexicoMexico",1360,5.09,7.07,
311,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Computacenter (UK) LTDUnited Kingdom",652,5.09,7.82,
312,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Computacenter (UK) LTDUnited Kingdom",652,5.09,7.82,
313,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Infospace Inc.United States",652,5.09,7.82,
314,"Cluster Platform 4000 BL465c, Opteron DC 2.6GHz, GigEthernet,                 HPE                Fidelity InvestmentsUnited States",1480,5.08,7.7,
315,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, GigEthernet,                 HPE                Computacenter (UK) LTDUnited Kingdom",732,5.08,7.81,
316,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, GigEthernet,                 HPE                Computacenter (UK) LTDUnited Kingdom",732,5.08,7.81,
317,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, GigEthernet,                 HPE                Computacenter (UK) LTDUnited Kingdom",732,5.08,7.81,
318,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, GigEthernet,                 HPE                Computacenter (UK) LTDUnited Kingdom",732,5.08,7.81,
319,"Cluster Platform 3000 BL460c, Xeon 51xx 2.33GHz, GigEthernet,                 HPE                Copaco DC B.V.Netherlands",836,5.07,7.8,
320,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                CompuCom Systems IncUnited States",648,5.05,7.78,
321,"Ada - BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Chalmers University of TechnologySweden",1024,5.05,12.29,97
322,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Eli Lilly and CompanyUnited States",1024,5.05,12.29,97
323,"Milleotto - BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Lunds Tekniska HogskolaSweden",1024,5.05,12.29,97
324,"Blade Cluster BL-25P, Opteron 2.4 GHz, GigEthernet,                 HPE                Financial Institution (J)United Kingdom",1880,5.04,9.02,
325,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Financial Services (N)United States",1020,5.03,10.88,95
326,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Financial Services (N)United States",1020,5.03,10.88,95
327,"BladeCenter LS21, Opteron Dual Core 2.6 GHz, Infiniband,                 IBM                University of Minnesota/Supercomputing InstituteUnited States",1140,5.0,5.93,80
328,"Lenngren - PowerEdge 1850, 3.4 GHz, Infiniband,                 DELL EMC                KTH - Royal Institute of TechnologySweden",886,5.0,6.03,
329,"SR11000-J1/50,                 Hitachi                Japan Meteorological AgencyJapan",50,4.99,6.08,
330,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Belgacom Corporate UniversityBelgium",640,4.99,7.68,
331,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                IT Service Provider (C)France",640,4.99,7.68,
332,"SuperDome 1.1 GHz/HyperPlex,                 HPE                AmdocsUnited States",2176,4.98,9.57,
333,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Geoscience (H)India",1008,4.97,10.75,94
334,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Geoscience (H)India",1008,4.97,10.75,94
335,"Integrity Superdome, Itanium2 DC 1.6 GHz, HyperPlex,                 HPE                YoungwooSouth Korea",936,4.97,5.99,
336,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Financial Services (N)United States",1000,4.93,10.67,93
337,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",1000,4.93,10.67,93
