Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
401,"Blade Cluster BL-20P, Pentium4 Xeon 3.2 GHz, GigEthernet,                 HPE                Financial Institution (H)Australia",700,2.5,4.48,
402,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",616,2.46,4.44,100
403,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",616,2.46,4.44,100
404,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",616,2.46,4.44,100
405,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",616,2.46,4.44,100
406,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",616,2.46,4.44,100
407,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",616,2.46,4.44,100
408,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",616,2.46,4.44,100
409,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",616,2.46,4.44,100
410,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",616,2.46,4.44,100
411,"Fire x2100 Cluster, Opteron 2.2 GHz dual core, Gig Ethernet,                 Oracle                Cedars-SinaiUnited States",800,2.46,3.52,
412,"Integrity Superdome, Itanium2 1.5 GHz, HyperPlex,                 HPE                Hewlett-PackardUnited States",512,2.44,3.07,
413,"Integrity Superdome, Itanium2 1.5 GHz, HyperPlex,                 HPE                Hewlett-PackardUnited States",512,2.44,3.07,
414,"Integrity Superdome, Itanium2 1.5 GHz, HyperPlex,                 HPE                Hewlett-PackardUnited States",512,2.44,3.07,
415,"Integrity Superdome, Itanium2 1.5 GHz, HyperPlex,                 HPE                Hewlett-PackardUnited States",512,2.44,3.07,
416,"Integrity Superdome, Itanium2 1.5 GHz, HyperPlex,                 HPE                Hewlett-PackardUnited States",512,2.44,3.07,
417,"Integrity Superdome, Itanium2 1.5 GHz, HyperPlex,                 HPE                Hewlett-PackardUnited States",512,2.44,3.07,
418,"Integrity Superdome, Itanium2 1.5 GHz, HyperPlex,                 HPE                Hewlett-PackardUnited States",512,2.44,3.07,
419,"SuperDome 1.1 GHz/HyperPlex,                 HPE                AmdocsUnited States",1024,2.43,4.5,
420,"SuperDome 1.1 GHz/HyperPlex,                 HPE                AmdocsUnited States",1024,2.43,4.5,
421,"SuperDome 1.1 GHz/HyperPlex,                 HPE                Beijing Founder Century Information Systems Co.China",1024,2.43,4.5,
422,"SuperDome 1.1 GHz/HyperPlex,                 HPE                Digital China Ltd.China",1024,2.43,4.5,
423,"SuperDome 1.1 GHz/HyperPlex,                 HPE                SBM Gates Arrow Com.United States",1024,2.43,4.5,
424,"SuperDome 1.1 GHz/HyperPlex,                 HPE                SBM Gates Arrow Com.United States",1024,2.43,4.5,
425,"SuperDome 1.1 GHz/HyperPlex,                 HPE                SBM Gates Arrow Com.United States",1024,2.43,4.5,
426,"eServer, Opteron 2.6 GHz, GigEthernet,                 IBM                Manufacturing CompanyFrance",798,2.42,4.15,
427,"Blade Cluster BL-20P, Pentium4 Xeon 3.6 GHz, GigEthernet,                 HPE                WellpointUnited States",600,2.41,4.32,
428,"Blade Cluster BL-20P, Pentium4 Xeon 3.4 GHz, GigEthernet,                 HPE                Energy Company (E)China",656,2.41,4.46,
429,"Blade Cluster BL-20P, Pentium4 Xeon 3.4 GHz, GigEthernet,                 HPE                Energy Company (E)China",656,2.41,4.46,
430,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz - Gig-Ethernet,                 IBM                The Wellcome Trust Sanger InstituteUnited Kingdom",600,2.4,3.84,98
431,"Blade Cluster BL-25P, Opteron 2.4 GHz, GigEthernet,                 HPE                Financial Institution (J)United Kingdom",896,2.4,4.3,
432,"Blade Cluster BL-25P, Opteron 2.4 GHz, GigEthernet,                 HPE                Financial Institution (J)United Kingdom",896,2.4,4.3,
433,"xSeries Xeon 3.06 GHz - Gig-E,                 IBM                Digital Media Company (C)United Kingdom",640,2.4,3.92,
434,"Cluster Platform 3000 DL360 Xeon 2.8 GHz GigEthernet,                 HPE                Defense ClassifiedUnited States",840,2.4,4.7,
435,"Lisa - PowerEdge 1850, 3.4 GHz, Infiniband,                 DELL EMC                SARA (Stichting Academisch Rekencentrum)Netherlands",544,2.37,3.74,
436,"Cray XD1, 2.2 GHz,                 Cray/HPE                Rice UniversityUnited States",668,2.35,2.94,
437,"SGI Altix 1.3 GHz,                 HPE                CSAR at the University of ManchesterUnited Kingdom",512,2.34,2.66,
438,"Blade Cluster BL-20P, Pentium4 Xeon 3.2 GHz, GigEthernet,                 HPE                Bank (K)Belgium",650,2.33,4.16,
439,"Blade Cluster BL-20P, Pentium4 Xeon 3.2 GHz, GigEthernet,                 HPE                Bank (K)Belgium",650,2.33,4.16,
440,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                SinopecChina",576,2.31,4.15,94
441,"pSeries 690 Turbo 1.3GHz,                 IBM                DOE/SC/Oak Ridge National LaboratoryUnited States",864,2.31,4.49,
442,"eServer, Opteron 2.0 GHz, Myrinet,                 IBM                Automotive Manufacturer (F)Italy",768,2.31,3.07,
443,"IBM QCDOC, PowerPC 440, 400 MHz, 6D-Torus,                 IBM                Brookhaven National LaboratoryUnited States",4096,2.28,3.28,
444,"xSeries Xeon 3.06 GHz, Myrinet,                 IBM                Sandia National LaboratoriesUnited States",512,2.27,3.13,
445,"SuperDome 1 GHz/HyperPlex,                 HPE                Beijing Founder Century Information Systems Co.China",1024,2.21,4.1,
446,"SuperDome 1 GHz/HyperPlex,                 HPE                Digital China Ltd.China",1024,2.21,4.1,
447,"SuperDome 1 GHz/HyperPlex,                 HPE                Digital China Ltd.China",1024,2.21,4.1,
448,"SuperDome 1 GHz/HyperPlex,                 HPE                Digital China Ltd.China",1024,2.21,4.1,
449,"Red RoSE Cluster - Precision 470 Cluster, 3.6 GHz, Infiniband,                 DELL EMC                Sandia National LaboratoriesUnited States",592,2.21,4.26,
450,"SuperMike - P4 Xeon 1.8 GHz - Myrinet,                 Atipa Technology                Louisiana State UniversityUnited States",1024,2.21,3.69,
451,"Pion - Intel Pentium 4 Cluster, 3.2 GHz, Infiniband,                 Self-made                Fermi National Accelerator LaboratoryUnited States",506,2.21,3.24,
452,"SuperDome 1.1 GHz/HyperPlex,                 HPE                Datacentrix (Pty) LimitedSouth Africa",928,2.2,4.08,
453,"Flash - Opteron 2 GHz, Myrinet,                 Linux Networx                Los Alamos National LaboratoryUnited States",764,2.18,3.06,
454,"Intel Cluster, Xeon 3.2 GHz dual core, Infiniband,                 Intel                IntelUnited States",480,2.18,3.07,
455,"Cray XT3, 2.4 GHz,                 Cray/HPE                GovernmentUnited States",544,2.17,2.61,
456,"AlphaServer SC45, 1 GHz,                 HPE                NASA/Goddard Space Flight CenterUnited States",1392,2.16,2.78,
457,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz - Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",534,2.16,3.42,87
458,"SX-6/248M31 (typeE, 1.778ns),                 NEC                Meteorological Research Institute, Japan Meteorological AgencyJapan",248,2.15,2.23,
459,"Saguaro - PowerEdge 1855, 3.2 GHz, Infiniband,                 DELL EMC                Arizona State University HPCI / Translational Genomics Research Institute HPBCUnited States",400,2.14,2.56,
460,"Wrangler 2 - PowerEdge 1855, 3.2 GHz, Infiniband,                 DELL EMC                Texas Advanced Computing Center/Univ. of TexasUnited States",400,2.14,2.56,
461,"pSeries 690 Turbo 1.3GHz,                 IBM                US Army Research Laboratory (ARL)United States",800,2.14,4.16,
462,"Dawson - Apple XServe, 2.0/2.3 GHz, GigEthenet,                 Self-made                University of California, Los AngelesUnited States",512,2.13,4.4,
463,"xSeries Cluster Xeon 3.06 GHz - Gig-E,                 IBM                Sony Pictures ImageworksUnited States",568,2.13,3.48,
