Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
101,"Supercomputing Blade System GT4000,                 Galactic Computing                Galactic Computing (Shenzhen) Ltd.China",562,3.41,4.05,
102,"eServer pSeries p5 575 1.9 GHz,                 IBM                CINECAItaly",512,3.39,3.89,83
103,"The Hive - Cluster Platform 3000 DL360G3 Xeon 3.06 GHz, Myrinet,                 HPE                Walt Disney Feature AnimationUnited States",900,3.38,5.51,
104,"Aspen Systems, Dual Xeon 2.2 GHz - Myrinet2000,                 HPTi                Forecast Systems Laboratory - NOAAUnited States",1536,3.34,6.76,
105,"SR11000-H1/56,                 Hitachi                National Institute for Materials ScienceJapan",56,3.32,6.09,
106,"SR11000-H1/50,                 Hitachi                Institute for Molecular ScienceJapan",50,3.3,5.44,
107,"xSeries, Xeon 3.06 GHz, Myrinet,                 IBM                CINECAItaly",1024,3.23,6.27,
108,"Nankai Stars - xSeries Xeon 3.06 GHz, Myrinet,                 IBM                Institute of Scientific Computing/Nankai UniversityChina",768,3.23,4.7,
109,"TeraGrid Cluster, Itanium 2 1.3 GHz, Myrinet,                 IBM                UCSD/San Diego Supercomputer CenterUnited States",768,3.15,3.99,
110,"Jupiter - Fire V20z Cluster, Opteron 2.2 GHz, Gig Ethernet,                 Oracle                The University of NottinghamUnited Kingdom",1024,3.15,4.39,
111,"eServer pSeries p5 575 1.9 GHz, GigEth,                 IBM                Adam Opel AGGermany",720,3.07,5.47,117
112,"eServer p5 570 POWER5 1.9 GHz, GigEth,                 IBM                Manufacturer (G)United States",720,3.07,5.47,
113,"eServer pSeries p5 575 1.9 GHz, GigEth,                 IBM                Max-Planck-Gesellschaft MPI/IPPGermany",720,3.07,5.47,117
114,"Nankai Star - xSeries Xeon 2.4 GHz, Myrinet,                 IBM                Korea Institute of Science and TechnologySouth Korea",1024,3.07,4.92,
115,"Ms - PowerEdge 750, P4 3.2 GHz, GigE,                 DELL EMC                University of SherbrookeCanada",872,3.06,5.58,
116,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz, GigEthernet,                 IBM                Digital Content ProviderAustralia",784,3.03,5.02,128
117,"eServer pSeries 690 (1.9 GHz Power4+),                 IBM                IBMUnited States",672,3.03,5.11,
118,"xSeries Cluster Xeon 3.06 GHz - Gig-E,                 IBM                Semiconductor Company (E)United States",800,3.0,4.9,
119,"eServer BladeCenter JS20 (PowerPC970 2.2 GHz), Myrinet,                 IBM                New York UniversityUnited States",512,2.99,4.51,
120,"bw7 - Cluster Platform 3000 DL140G3 Xeon 3.06 GHz GigEthernet,                 HPE                Petróleo Brasileiro S.ABrazil",1008,2.99,6.17,
121,"Cray X1,                 Cray/HPE                GovernmentUnited States",252,2.93,3.23,
122,"xSeries Xeon 3.06 GHz - Gig-E,                 IBM                Semiconductor Company (C)United States",780,2.93,4.77,
123,"SGI Altix 3700 Bx2, 1.5 GHz, NUMAlink, GigEth,                 HPE                University of Tokyo/Institute for Solid State PhysicsJapan",1280,2.89,7.68,
124,"ICC1 - Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                Sandia National LaboratoriesUnited States",1024,2.88,5.73,
125,"ICC1 - Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                Sandia National LaboratoriesUnited States",1024,2.88,5.73,
126,"SGI Altix 3700 Bx2, 1.5 GHz, Numalink,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",512,2.87,3.07,
127,"SGI Altix 3700 Bx2, 1.5 GHz, Numalink,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",512,2.87,3.07,
128,"SGI Altix 3700 Bx2, 1.5 GHz, Numalink,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",512,2.87,3.07,
129,"pSeries 690 Turbo 1.3GHz,                 IBM                Max-Planck-Gesellschaft MPI/IPPGermany",1024,2.73,5.32,
130,"Slide Rule - PowerEdge 1850, 3.2 GHz, GigEthernet,                 DELL EMC                UT SimCenter at ChattanoogaUnited States",792,2.65,5.06,
131,"pSeries 690 Turbo 1.3GHz,                 IBM                Environment CanadaCanada",960,2.56,4.99,
132,"Cluster Platform 6000 rx5670-4x256, Itanium2 1.3 GHz, GigE,                 HPE                Energy Company (D)United States",1024,2.56,5.32,
133,"BladeCenter HS20 Cluster, Xeon EM64T 3.4 GHz - Gig-Ethernet,                 IBM                SinopecChina",692,2.54,4.71,113
134,"BladeCenter HS20 Cluster, Xeon EM64T 3.4 GHz - Gig-Ethernet,                 IBM                SinopecChina",692,2.54,4.71,113
135,"xSeries Xeon 3.06 GHz - Gig-Ethernet,                 IBM                PGSAustralia",672,2.52,4.11,
136,"eServer pSeries 655 (1.5 GHz Power4+),                 IBM                University of Alaska - Arctic Region Supercomputing CenterUnited States",672,2.51,4.03,
137,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz - Gig-Ethernet,                 IBM                The Wellcome Trust Sanger InstituteUnited Kingdom",600,2.4,3.84,98
138,"xSeries Xeon 3.06 GHz - Gig-E,                 IBM                Digital Media Company (C)United Kingdom",640,2.4,3.92,
139,"ASCI Red,                 Intel                Sandia National LaboratoriesUnited States",9632,2.38,3.21,
140,"Lisa - PowerEdge 1850, 3.4 GHz, Infiniband,                 DELL EMC                SARA (Stichting Academisch Rekencentrum)Netherlands",544,2.37,3.74,
141,"SGI Altix 1.3 GHz,                 HPE                CSAR at the University of ManchesterUnited Kingdom",512,2.34,2.66,
142,"SGI Altix 1.3 GHz,                 HPE                SGIUnited States",512,2.34,2.66,
143,"pSeries 690 Turbo 1.3GHz,                 IBM                DOE/SC/Oak Ridge National LaboratoryUnited States",864,2.31,4.49,
144,"eServer, Opteron 2.0 GHz, Myrinet,                 IBM                Automotive Manufacturer (F)Italy",768,2.31,3.07,
145,"xSeries Xeon 3.06 GHz, Myrinet,                 IBM                Sandia National LaboratoriesUnited States",512,2.22,3.13,
146,"Red RoSE Cluster - Precision 470 Cluster, 3.6 GHz, Infiniband,                 DELL EMC                Sandia National LaboratoriesUnited States",592,2.21,4.26,
147,"SuperMike - P4 Xeon 1.8 GHz - Myrinet,                 Atipa Technology                Louisiana State UniversityUnited States",1024,2.21,3.69,
148,"ICC2 - Cluster Platform 3000 DL360G4 Xeon 3.4 GHz, GigEthernet,                 HPE                Sandia National LaboratoriesUnited States",1028,2.2,6.99,
149,"ICC2 - Cluster Platform 3000 DL360G4 Xeon 3.4 GHz, GigEthernet,                 HPE                Sandia National LaboratoriesUnited States",1028,2.2,6.99,
150,"Blade Cluster BL-20P, Pentium4 Xeon 2.8 GHz, GigEthernet,                 HPE                Gaming Company (B)China",800,2.2,4.48,
151,"Blade Cluster BL-20P, Pentium4 Xeon 2.8 GHz, GigEthernet,                 HPE                Gaming Company (B)China",800,2.2,4.48,
152,"Blade Cluster BL-20P, Pentium4 Xeon 2.8 GHz, GigEthernet,                 HPE                Gaming Company (B)China",800,2.2,4.48,
153,"Blade Cluster BL-20P, Pentium4 Xeon 2.8 GHz, GigEthernet,                 HPE                Gaming Company (B)Taiwan",800,2.2,4.48,
154,"Cray X1,                 Cray/HPE                Korea Meteorological AdministrationSouth Korea",188,2.19,2.41,
155,"Flash - Opteron 2 GHz, Myrinet,                 Linux Networx                Los Alamos National LaboratoryUnited States",764,2.18,3.06,
156,"Cray XT3, 2.4 GHz,                 Cray/HPE                GovernmentUnited States",544,2.17,2.61,
157,"AlphaServer SC45, 1 GHz,                 HPE                NASA/Goddard Space Flight CenterUnited States",1392,2.16,2.78,
158,"Cluster Platform 3000 DL140G2 Xeon 3.6 GHz Infiniband,                 HPE                Institute of Genomics and Integrative BiologyIndia",576,2.16,4.15,
159,"SX-6/248M31 (typeE, 1.778ns),                 NEC                Meteorological Research Institute, Japan Meteorological AgencyJapan",248,2.15,2.23,
160,"ASCI Blue-Pacific SST, IBM SP 604e,                 IBM                Lawrence Livermore National LaboratoryUnited States",5808,2.14,3.86,
161,"pSeries 690 Turbo 1.3GHz,                 IBM                US Army Research Laboratory (ARL)United States",800,2.14,4.16,
162,"Dawson - Apple XServe, 2.0/2.3 GHz, GigEthenet,                 Self-made                University of California, Los AngelesUnited States",512,2.13,4.4,
163,"xSeries Cluster Xeon 3.06 GHz - Gig-E,                 IBM                Sony Pictures ImageworksUnited States",568,2.13,3.48,
164,"SP Power3 375 MHz 16 way,                 IBM                AWEUnited Kingdom",1920,2.11,2.88,
165,"SP Power3 375 MHz 16 way,                 IBM                Deutscher WetterdienstGermany",1920,2.11,2.88,
166,"Xseed - XServe G5 2GHz, Myrinet,                 Apple                Bowie State UniversityUnited States",448,2.1,3.58,
167,"ALiCEnext, Opteron 1.8 GHz, GigE, Parastation,                 Angstrom Microsystems                Universitaet WuppertalGermany",1024,2.08,3.69,
168,"AIST Super Cluster M-64 - AIST Super Cluster M-64,  Itanium2 1.3 GHz, Myrinet,                 IBM                Grid Technology Research Center, AISTJapan",512,2.08,2.66,
169,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
170,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
171,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
172,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
173,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
174,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
175,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
176,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
177,"eServer pSeries p5 575 1.9 GHz,                 IBM                Deutscher WetterdienstGermany",312,2.07,2.37,50
178,"xSeries Xeon 3.06 GHz - Gig-E,                 IBM                Semiconductor Company (C)United States",550,2.07,3.37,
179,"Cluster Platform 6000 rx4640-4x136 Itanium2 1.3 GHz, GigE,                 HPE                Energy Company (D)United States",800,2.06,4.16,
180,"Sun Fire 25K/6900 Cluster,                 Oracle                Universitaet Aachen/RWTHGermany",672,2.05,3.05,
181,"Cluster Platform 3000 DL380G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                Oracle CorporationUnited States",702,2.04,3.93,
182,"SKIF K-1000 - Opteron 2.2 GHz, Infiniband,                 Self-made                United Institute of Informatics ProblemsBelarus",576,2.03,2.53,
183,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Geoscience (C)United Kingdom",2256,2.03,12.63,
184,"BladeCenter HS20 Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Credit SuisseSwitzerland",1500,2.03,8.4,
185,"BladeCenter Cluster Xeon 2.8 GHz, Gig-Ethernet,                 IBM                WETA DigitalNew Zealand",1176,2.03,6.59,
186,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",1140,2.03,6.38,
187,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",1140,2.03,6.38,
188,"BladeCenter Cluster Xeon 2.8 GHz, Gig-Ethernet,                 IBM                WETA DigitalNew Zealand",1080,2.03,6.05,
189,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",1030,2.03,5.77,
190,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",1028,2.03,5.76,
191,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",1028,2.03,5.76,
192,"BladeCenter Xeon 2.8 GHz, Gig-Ethernet,                 IBM                C.O.R.E. Digital Pictures IncCanada",1008,2.03,5.64,
193,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                GeotraceUnited States",1000,2.03,5.6,
194,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                GeotraceUnited States",1000,2.03,5.6,
195,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                GeotraceUnited States",1000,2.03,5.6,
196,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                GeotraceUnited States",1000,2.03,5.6,
197,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                GeotraceUnited States",1000,2.03,5.6,
198,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                GeotraceUnited States",1000,2.03,5.6,
199,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                GX TechnologyUnited States",880,2.03,4.93,
200,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",712,2.03,3.99,
