Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
401,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet,                 Lenovo                Service Provider TChina",28800,515.8,1059.84,
402,"Sugon TC6000, Intel Xeon E5-2630v2 6C 2.6GHz, 10G Ethernet,                 Sugon                GovernmentChina",39600,515.8,823.68,600
403,"Armstrong - Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Intel Xeon Phi 5120D,                 Cray/HPE                Navy DSRCUnited States",38608,514.9,761.05,1081
404,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software CompanyFinland",19488,512.02,748.34,650
405,"FusionServer RH1288 V3/XH620 V3, Intel Xeon E5-2680 v4/Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR,                 Huawei Technologies Co., Ltd.                Manufacturing Company CGermany",17280,509.12,671.85,552
406,"Peta4-KNL - PowerEdge C6320, Intel Xeon Phi 7210 64C 1.3GHz, Intel Omni-Path,                 DELL EMC                University of CambridgeUnited Kingdom",21888,508.89,910.54,95
407,"Lenovo RD350, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet,                 Lenovo                Internet Service (S)China",28800,508.72,1105.92,
408,"PORTHOS - IBM NeXtScale nx360M5, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR,                 IBM                EDF R&DFrance",16100,506.36,669.76,374
409,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, Infiniband FDR,                 HPE                Software Company (M)United States",18360,506.02,705.02,
410,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, Infiniband FDR,                 HPE                Software Company (M)United States",18360,506.02,705.02,
411,"Lenovo x3950, Xeon E7-8867v3  16C 2.5GHz, 10G Ethernet,                 Lenovo                Telecom CompanyChina",19456,505.86,778.24,456
412,"Bluecrab - Dell PowerEdge R730, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR14, NVIDIA Tesla K80,                 DELL EMC                Maryland Advanced Research Computing CenterUnited States",19872,505.1,874.56,750
413,"Cluster Platform 3000 BL460c Gen9, Xeon E5-2690v4 14C 2.6GHz, 10G Ethernet,                 HPE                Data Processing CompanyGermany",18816,504.08,782.75,
414,"Sugon Cluster W580I, Xeon E5-2640v3 8C 2.6GHz, Infiniband FDR, NVIDIA Tesla K20,                 Sugon                GovernmentChina",10200,501.7,804.24,180
415,"Lenovo RD350, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet,                 Lenovo                Service Provider TChina",33600,500.61,1290.24,
416,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.800GHz, Gigabit Ethernet,                 HPE                Energy Company (D)United States",50400,499.23,1128.96,3780
417,"Athena - Huawei X6000, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR,                 ClusterVision                HPC Midlands PlusUnited Kingdom",14336,499.07,550.5,
418,"Lenovo x240 M5, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR, NVIDIA Tesla K40,                 Lenovo                GovernmentChina",54000,498.43,660.8,
419,"Lenovo NeXtScale nx360M5, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR, NVIDIA Tesla K40,                 Lenovo                GovernmentChina",54000,498.43,660.8,
420,"Lenovo NeXtScale nx360M5, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR, NVIDIA Tesla K40,                 Lenovo                GovernmentChina",54000,498.43,660.8,
421,"Huawei E9000 Blade Server, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR, NVIDIA Tesla K80,                 Huawei Technologies Co., Ltd.                China Manufacturing Company (A)China",15936,497.8,695.62,243
422,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet,                 Sugon                Internet CompanyChina",47040,497.3,790.27,730
423,"Mole-8.5 - Mole-8.5 Cluster, Xeon X5520 4C 2.27 GHz, Infiniband QDR, NVIDIA 2050,                 IPE, Nvidia, Tyan                Institute of Process Engineering, Chinese Academy of SciencesChina",29440,496.5,1012.65,540
424,"Lenovo RD450, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet,                 Lenovo                GovernmentChina",23040,494.71,884.74,
425,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet,                 Lenovo                Service Provider TChina",22800,493.99,839.04,713
426,"Service Provider A1 - Lenovo RD940, Xeon E7-4850V3 14C 2.2GHz, 10G Ethernet,                 Lenovo                Service ProviderChina",28000,492.8,985.6,750
427,"JADE - NVIDIA DGX-1, Xeon E5-2698v4 20C 2.2GHz, Infiniband EDR, NVIDIA Tesla P100,                 Atos                University of OxfordUnited Kingdom",10736,492.2,868.74,58
428,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software CompanySouth Korea",21648,491.93,831.28,
429,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR,                 HPE                Energy CompanyUnited States",14496,491.12,579.84,800
430,"Cluster Platform SL230s Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR,                 HPE                IT Provider (P)United States",26688,489.42,576.46,2002
431,"magnitUDE - NEC Cluster, Xeon E5-2650v4 12C 2.2GHz, Intel Omni-Path,                 NEC                University of Duisburg-EssenGermany",15000,489.27,528.0,213
432,"Lenovo RD650, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet,                 Lenovo                GovernmentChina",23520,488.88,978.43,1103
433,"Inspur TS10000 HPC Server, Xeon E5-2698v3 16C 2.3GHz, 10G Ethernet,                 Inspur                Internet CompanyChina",30720,486.93,1130.5,260
434,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",19320,485.27,741.89,644
435,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",19320,485.27,741.89,644
436,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",19320,485.27,741.89,644
437,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",19320,485.27,741.89,644
