Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
201,"SR11000-K2,                 Hitachi                Institute for Materials Research, Tohoku University (IMR)Japan",50,6.27,7.36,
202,"eServer pSeries p5 575 1.9 GHz,                 IBM                Norwegian University of Science and TechnologyNorway",960,6.27,7.3,156
203,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, Infiniband,                 HPE                Consulting Company (B)Netherlands",800,6.24,9.6,
204,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Digital Media Company (F)India",800,6.24,9.6,
205,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Food IndustryUnited Kingdom",800,6.24,9.6,
206,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Food IndustryUnited Kingdom",800,6.24,9.6,
207,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Food IndustryUnited Kingdom",800,6.24,9.6,
208,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Food IndustryUnited Kingdom",800,6.24,9.6,
209,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Food IndustryUnited Kingdom",800,6.24,9.6,
210,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Food IndustryUnited Kingdom",800,6.24,9.6,
211,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Food IndustryUnited Kingdom",800,6.24,9.6,
212,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Food IndustryUnited Kingdom",800,6.24,9.6,
213,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet,                 HPE                Gaming Company (C)Philippines",800,6.24,9.6,
214,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, Infiniband,                 HPE                Manufacturing Company (G)United States",800,6.24,9.6,
215,"Lilac - xSeries x335 Cluster, Xeon 3.06 GHz, Quadrics,                 IBM                Lawrence Livermore National LaboratoryUnited States",1540,6.23,9.43,
216,"bw10 - Cluster Platform 3000 BL460c, Xeon 53xx 2.33GHz, Infiniband,                 HPE                Petróleo Brasileiro S.ABrazil",1024,6.21,9.55,
217,"AIST Super Cluster P-32 - AIST Super Cluster P-32, Opteron 2.0 GHz, Myrinet,                 IBM                Grid Technology Research Center, AISTJapan",2200,6.16,8.8,
218,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, GigEthernet 1,                 HPE                Financial InstitutionSweden",884,6.13,9.43,
219,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, GigEthernet 1,                 HPE                Logistic Services (D)Germany",884,6.13,9.43,
220,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
221,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
222,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
223,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
224,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
