Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
401,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",38880,819.16,1492.99,
402,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)Ireland",38784,819.16,1489.31,
403,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)Ireland",36840,819.16,1414.66,
404,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",36480,819.16,1400.83,
405,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",36048,819.16,1384.24,
406,"Internet Company A P1 - ThinkSystem RD452, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 10G Ethernet,                 Lenovo                Internet Company AChina",18720,817.21,1388.4,
407,"Faris - Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR,                 HPE                Saudi AramcoSaudi Arabia",40960,816.58,917.5,707
408,"JD F1 - Lenovo x3650, Xeon E5-2620v4 8C 2.1GHz, 10G Ethernet,                 Lenovo                Internet CompanyChina",49600,815.61,1666.56,
409,"Inspur TS10000, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet, NVIDIA Tesla P100,                 Inspur                Internet Service AChina",18432,814.2,1463.04,
410,"traingsystem - Sugon I620, Xeon E5-2609v3 6C 1.9GHz, 10G Ethernet,                 Sugon                Internet CompanyChina",54000,810.8,1641.6,900
411,"Reedbush-L - SGI Rackable C1102-GP8, Xeon E5-2695v4 18C 2.1GHz, Infiniband EDR, NVIDIA Tesla P100 NVLink,                 HPE                Information Technology Center, The University of TokyoJapan",16640,805.6,1434.21,79
412,"Sugon I620, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet,                 Sugon                IT Service Provider (L)China",43200,804.9,1658.88,900
413,"Lenovo RD450, Xeon E5-2640v4 10C 2.4GHz, 10G Ethernet,                 Lenovo                Internet Service (B)China",54800,803.85,2104.32,
414,"Reedbush-H - SGI Rackable C1102-GP8, Xeon E5-2695v4 18C 2.1GHz, Infiniband FDR, NVIDIA Tesla P100 SXM2,                 HPE                Information Technology Center, The University of TokyoJapan",17760,802.4,1417.15,94
415,"Internet Company B L1 - Lenovo x3650, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet,                 Lenovo                Internet Service (B)China",44800,802.13,1720.32,
416,"Sugon I620, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet,                 Sugon                IT Service Provider (L)China",44000,801.6,1619.2,660
417,"PALMA II - MEGWARE MiriQuid, Xeon Gold 6140 18C 2.3GHz, Intel Xeon E5-2683v4 Intel Omni-Path,                 MEGWARE                Westfälische Wilhelms-Universität MünsterGermany",17352,800.33,1277.11,214
418,"onhelper-system - Sugon I620, Xeon E5-2650v3 10C 2.3GHz, NVIDIA Tesla P40, 10G Ethernet,                 Sugon                Internet CompanyChina",176000,798.6,1619.2,1100
419,"Suiren2 - ZettaScaler-2.2, Xeon D-1571 16C 1.3GHz, Infiniband EDR, PEZY-SC2,                 PEZY Computing / Exascaler Inc.                High Energy Accelerator Research Organization /KEKJapan",762624,797.99,1082.57,47
420,"Sunway Blue Light - Sunway BlueLight MPP, ShenWei processor SW1600 975.00 MHz, Infiniband QDR,                 National Research Center of Parallel Computer Engineering & Technology                National Supercomputing Center in JinanChina",137200,795.9,1070.16,1074
