Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
301,"Saguaro - PowerEdge 1855, 3.2 GHz, Infiniband,                 DELL EMC                Arizona State University HPCI / Translational Genomics Research Institute HPBCUnited States",400,2.14,2.56,
302,"Wrangler 2 - PowerEdge 1855, 3.2 GHz, Infiniband,                 DELL EMC                Texas Advanced Computing Center/Univ. of TexasUnited States",400,2.14,2.56,
303,"pSeries 690 Turbo 1.3GHz,                 IBM                US Army Research Laboratory (ARL)United States",800,2.14,4.16,
304,"Dawson - Apple XServe, 2.0/2.3 GHz, GigEthenet,                 Self-made                University of California, Los AngelesUnited States",512,2.13,4.4,
305,"xSeries Cluster Xeon 3.06 GHz - Gig-E,                 IBM                Sony Pictures ImageworksUnited States",568,2.13,3.48,
306,"Jacquard - Opteron 2.2 GHz, Infiniband,                 Linux Networx                DOE/SC/LBNL/NERSCUnited States",630,2.12,2.77,
307,"eServer pSeries p5 575 1.9 GHz,                 IBM                IBM Poughkeepsie Benchmarking CenterUnited States",320,2.12,2.43,52
308,"SP Power3 375 MHz 16 way,                 IBM                AWEUnited Kingdom",1920,2.11,2.88,
309,"Xseed - XServe G5 2GHz, Myrinet,                 Apple                Bowie State UniversityUnited States",448,2.1,3.58,
310,"Cluster Platform 3000 DL380 Xeon 3.2 GHz Myrinet,                 HPE                AvayaUnited States",466,2.1,2.98,
311,"PowerEdge 1855, 3.6 GHz, GigEthernet, Windows,                 DELL EMC                Cornell Theory CenterUnited States",660,2.09,4.75,
312,"ALiCEnext, Opteron 1.8 GHz, GigE, Parastation,                 Angstrom Microsystems                Universitaet WuppertalGermany",1024,2.08,3.69,
313,"Cray XD1, 2.2 GHz,                 Cray/HPE                Naval Research Laboratory (NRL)United States",588,2.08,2.59,
314,"AIST Super Cluster M-64 - AIST Super Cluster M-64,  Itanium2 1.3 GHz, Myrinet,                 IBM                Grid Technology Research Center, AISTJapan",512,2.08,2.66,
315,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
316,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
317,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
318,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
319,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
320,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
321,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
322,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Geoscience (E)United States",512,2.08,3.69,83
323,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                Petroleum Company (H)China",512,2.08,3.69,83
324,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet,                 IBM                WETA DigitalNew Zealand",512,2.08,3.69,83
325,"Emerald - Rackable Foundation C1000, Opteron Dual-Core 2.2GHz, InfiniPath,                 Rackable Systems                AMD Developer CenterUnited States",576,2.07,2.53,
326,"xSeries Xeon 3.06 GHz - Gig-E,                 IBM                Semiconductor Company (C)United States",550,2.07,3.37,
327,"Cluster Platform 6000 rx4640-4x136 Itanium2 1.3 GHz, GigE,                 HPE                Energy Company (D)United States",800,2.06,4.16,
328,"Sun Fire 25K/6900 Cluster,                 Oracle                Universitaet Aachen/RWTHGermany",672,2.05,3.05,
329,"eServer pSeries p5 575 1.9 GHz, GigEth,                 IBM                Technische Universitaet DarmstadtGermany",480,2.05,3.65,78
330,"Cluster Platform 3000 DL380G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                Oracle CorporationUnited States",702,2.04,3.93,
331,"SKIF K-1000 - Opteron 2.2 GHz, Infiniband,                 Self-made                United Institute of Informatics ProblemsBelarus",576,2.03,2.53,
332,"Cluster Platform 6000 rx2600 Itanium2 1.5 GHz, Quadrics,                 HPE                National Center for High Performance ComputingTaiwan",384,2.03,2.3,
333,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Geoscience (C)United Kingdom",2256,2.03,12.63,
334,"BladeCenter HS20 Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Credit SuisseSwitzerland",1500,2.03,8.4,
335,"BladeCenter Cluster Xeon 2.8 GHz, Gig-Ethernet,                 IBM                WETA DigitalNew Zealand",1176,2.03,6.59,
336,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",1140,2.03,6.38,
337,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",1140,2.03,6.38,
338,"BladeCenter Cluster Xeon 2.8 GHz, Gig-Ethernet,                 IBM                WETA DigitalNew Zealand",1080,2.03,6.05,
339,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",1030,2.03,5.77,
340,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",1028,2.03,5.76,
341,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",1028,2.03,5.76,
