Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
401,"PowerEdge 1750, Pentium4 Xeon 2.8 GHz, GigE,                 DELL EMC                University of FloridaUnited States",400,1.32,2.24,
402,"LION-XM - PowerEdge 1750, P4 Xeon 3.06 GHz, Myrinet,                 DELL EMC                Pennsylvania State UniversityUnited States",336,1.32,2.06,
403,"SuperDome 1 GHz/HyperPlex,                 HPE                SBC Service IncUnited States",576,1.32,2.3,
404,"SuperDome 1 GHz/HyperPlex,                 HPE                VerizonUnited States",576,1.32,2.3,
405,"Integrity Superdome, 1.5 GHz, HPlex,                 HPE                SDHGermany",288,1.32,1.73,
406,"BladeCenter HS20 Cluster, Xeon 3.2 GHz, GigEthernet,                 IBM                Williams Information TechnologySaudi Arabia",350,1.31,2.24,57
407,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                Semiconductor Company (C)United States",666,1.31,3.2,
408,"eServer pSeries 690 (1.7 GHz Power4+, GigE),                 IBM                Consumer GoodsAustralia",352,1.31,2.39,
409,"CP 6000 rx2600 Itanium2 1.3 GHz, GigEthernet,                 HPE                Aerospace Company (E)Germany",464,1.3,2.41,
410,"DeepComp 1800 - P4 Xeon 2 GHz - Myrinet,                 Lenovo                Academy of Mathematics and System ScienceChina",512,1.3,2.05,
411,"AT Cluster - Fire V20z Cluster, Opteron 2.4 GHz, Infiniband,                 Oracle                DLRGermany",384,1.3,1.84,
412,"CP6000 rx2600 Itanium2 1.5 GHz, Myrinet,                 HPE                Joint Supercomputer CenterRussia",256,1.29,1.54,
413,"Cluster Platform 6000 zx6000 Itanium2 1.5 GHz, Myrinet,                 HPE                US Government Classified (A)United States",256,1.29,1.54,
414,"Integrity Superdome, 1.5 GHz, HPlex,                 HPE                Manufacturing Company (F)Italy",288,1.29,1.73,
415,"Integrity Superdome, 1.5 GHz, HPlex,                 HPE                SBM Gates Arrow Com.United States",288,1.29,1.73,
416,"Integrity Superdome, 1.5 GHz, HPlex,                 HPE                Tech Pacific Exports CIndia",288,1.29,1.73,
417,"Integrity Superdome, 1.5 GHz, HPlex,                 HPE                Telecom SKTSouth Korea",288,1.29,1.73,
418,"Pegasus P4 Xeon Cluster 2.2/2.4/2.8 GHz - Giganet,                 Self-made                Seoul National UniversitySouth Korea",520,1.28,2.56,
419,"xSeries Xeon 2.8 GHz - Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",384,1.28,2.15,
420,"SuperDome 1 GHz/HPlex,                 HPE                Digital China Ltd.China",560,1.28,2.24,
421,"SuperDome 875 MHz/HyperPlex,                 HPE                EDSUnited Kingdom",640,1.28,2.24,
422,"SuperDome 875 MHz/HyperPlex,                 HPE                EDSUnited Kingdom",640,1.28,2.24,
423,"SuperDome 875 MHz/HyperPlex,                 HPE                GovernmentUnited Kingdom",640,1.28,2.24,
424,"SuperDome 875 MHz/HyperPlex,                 HPE                OpenPSL Ltd.United Kingdom",640,1.28,2.24,
425,"SuperDome 875 MHz/HyperPlex,                 HPE                PCS TradingIndia",640,1.28,2.24,
426,"SuperDome 875 MHz/HyperPlex,                 HPE                Telecom ItaliaItaly",640,1.28,2.24,
427,"SuperDome 875 MHz/HyperPlex,                 HPE                Telecom ItaliaItaly",640,1.28,2.24,
428,"SuperDome 875 MHz/HyperPlex,                 HPE                Telecom ItaliaItaly",640,1.28,2.24,
429,"SuperDome 875 MHz/HyperPlex,                 HPE                Telecom ItaliaItaly",640,1.28,2.24,
430,"SuperDome 875 MHz/HyperPlex,                 HPE                SBC Service IncUnited States",672,1.27,2.35,
431,"Wrangler - PowerEdge 1850, 3.2 GHz, Myrinet,                 DELL EMC                Texas Advanced Computing Center/Univ. of TexasUnited States",256,1.27,1.64,
432,"Himalaya - PowerEdge 1850, 3.2 GHz, Myrinet,                 DELL EMC                University BonnGermany",256,1.27,1.64,
433,"SuperDome 875 MHz/HyperPlex,                 HPE                Deutsche Telekom AGGermany",640,1.26,2.24,
434,"SuperDome 875 MHz/HyperPlex,                 HPE                Fujitsu ServicesUnited Kingdom",640,1.26,2.24,
435,"SuperDome 875 MHz/HyperPlex,                 HPE                Hutchison H3GUnited Kingdom",640,1.26,2.24,
