Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
401,"BladeCenter HS22 Cluster, Xeon E5540 4C 2.53 GHz, Gigabit Ethernet,                 IBM                Network CompanyChina",9744,55.12,98.61,308
402,"BladeCenter HS22 Cluster, Xeon E5540 4C 2.53 GHz, Gigabit Ethernet,                 IBM                Network CompanyChina",9744,55.12,98.61,308
403,"Power 575, p6 4.7 GHz, Infiniband,                 IBM                Indian Institute of Tropical MeteorologyIndia",3744,55.11,70.39,598
404,"HP DL160 Cluster G6, Xeon E5620 2.4 GHz, GigE,                 HPE                Web Content ProviderUnited States",11012,55.08,105.72,
405,"Cluster Platform 3000 BL460c G7, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet,                 HPE                IT Service Provider (D)United States",8952,55.05,104.92,
406,"HP DL180 Cluster G6, Xeon E5540 2.53 GHz, GigE,                 HPE                Web Company (F)United States",10416,55.04,105.41,
407,"HP DL180 Cluster G6, Xeon E5540 2.53 GHz, GigE,                 HPE                Web Company (F)United States",10416,55.04,105.41,
408,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE,                 IBM                Service ProviderJapan",9732,54.84,98.49,295
409,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE,                 IBM                Service ProviderJapan",9732,54.84,98.49,295
410,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE,                 IBM                Service ProviderJapan",9732,54.84,98.49,295
411,"Cluster Platform SL165z G7, Opteron 6174 2.2 Ghz, Infiniband,                 HPE                Web Content Provider(P)Germany",12000,54.81,105.6,
412,"Cluster Platform 4000 BL685c G7, Opteron 12C 2.1 Ghz, GigE,                 HPE                IT Service ProviderUnited Kingdom",12552,54.61,105.44,
413,"Cluster Platform 3000 BL460c, Xeon E5450 4C 3.00GHz, Gigabit Ethernet,                 HPE                IT Service Provider (D)United States",8640,54.46,103.68,
414,"SHIROKANE - SunBlade x6250, Xeon E5450 3GHz, Infiniband,                 Oracle                University of Tokyo/Human Genome Center, Institute of Medical ScienceJapan",5760,54.21,69.12,
415,"HP DL180 Cluster G6, Xeon E5540 2.53 GHz, GigE,                 HPE                Web Company (F)United States",10240,54.15,103.63,
416,"HP DL180 Cluster G6, Xeon E5540 2.53 GHz, GigE,                 HPE                Web Company (F)United States",10240,54.15,103.63,
417,"HP DL180 Cluster G6, Xeon E5540 2.53 GHz, GigE,                 HPE                Web Company (F)United States",10240,54.15,103.63,
418,"Cluster Platform 3000 BL460c G7, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet,                 HPE                IT Service ProviderUnited States",9720,54.14,103.42,
419,"Cluster Platform 3000 BL460c G7, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet,                 HPE                IT Service ProviderUnited States",9720,54.14,103.42,
420,"Cluster Platform SL160z, Xeon L5520 4C 2.26 GHz, Gigabit Ethernet,                 HPE                Financial InstitutionUnited States",11504,54.08,104.0,
421,"Cluster Platform 3000 BL460c G7, Xeon X5675 6C 3.06 GHz, Infiniband QDR,                 HPE                Service ProviderUnited States",5628,54.07,68.89,
