Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
401,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
402,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
403,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
404,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
405,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
406,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
407,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
408,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
409,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
410,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
411,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
412,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
413,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
414,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
415,"SP2/78,                 IBM                DKFZGermany",78,14.89,20.75,
416,"SR2201/64,                 Hitachi                Central Research Institute of Electric Power Industry/CRIEPIJapan",64,14.89,19.2,
417,"SR2201/64,                 Hitachi                Hitachi RCSJapan",64,14.89,19.2,
418,"SR2201/64,                 Hitachi                Japan Atomic Energy Research InstituteJapan",64,14.89,19.2,
419,"SR2201/64,                 Hitachi                Suzuki MotorJapan",64,14.89,19.2,
420,"SP P2SC 120 MHz,                 IBM                o.tel.oGermany",42,14.86,20.16,
421,"T3E900,                 Cray/HPE                TU BerlinGermany",24,14.75,21.6,
422,"T3E900,                 Cray/HPE                Technische Universitaet BraunschweigGermany",24,14.75,21.6,
423,"SP2/77,                 IBM                Leibniz RechenzentrumGermany",77,14.72,20.48,
424,"SP2/77,                 IBM                Potsdam Institute for Climate Impact ResearchGermany",77,14.72,20.48,
425,"SP2/77,                 IBM                Sears Product Service GroupUnited States",77,14.72,20.48,
426,"SP2/77,                 IBM                Sears RoebuckUnited States",77,14.72,20.48,
427,"S-3800/280,                 Hitachi                Central Research Institute of Electric Power Industry/CRIEPIJapan",2,14.6,16.0,
428,"HPC 10000,                 Oracle                RAG InformatikGermany",34,14.59,17.0,
429,"HPC 10000,                 Oracle                WorldComUnited States",34,14.59,17.0,
430,"SP2/75,                 IBM                AWEUnited Kingdom",75,14.38,19.95,
431,"SP2/75,                 IBM                Pennsylvania State UniversityUnited States",75,14.38,19.95,
432,"AlphaServer 4100 Cluster,                 HPE                MIT, Lab for Computer ScienceUnited States",28,14.2,26.1,
433,"SP P2SC 120 MHz,                 IBM                CENAPAD-MG/COBrazil",40,14.16,19.2,
434,"T3E,                 Cray/HPE                ICM2/KBNPoland",32,14.03,19.2,
435,"T3E,                 Cray/HPE                Max-Planck-Gesellschaft MPI/KlimarechenzentrumGermany",32,14.03,19.2,
436,"SP P2SC 160 MHz,                 IBM                E&P Company (D)United States",30,14.01,19.2,
437,"Delta,                 Intel                CaltechUnited States",512,13.9,20.48,
438,"SP2/72,                 IBM                Nuclear Power EngineeringJapan",72,13.86,19.15,
439,"HPC 10000,                 Oracle                AT&TUnited States",32,13.77,16.0,
