Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
201,"BladeCenter HS20 Cluster, Xeon EM64T 3.4 GHz, Gig-Ethernet,                 IBM                Geoscience (I)China",960,3.52,6.53,157
202,"ICC2 - Cluster Platform 3000 DL360G4 Xeon 3.4 GHz, GigEthernet,                 HPE                Sandia National LaboratoriesUnited States",1028,3.51,6.99,
203,"ICC2 - Cluster Platform 3000 DL360G4 Xeon 3.4 GHz, GigEthernet,                 HPE                Sandia National LaboratoriesUnited States",1028,3.51,6.99,
204,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",924,3.5,6.65,151
205,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",924,3.5,6.65,151
206,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",924,3.5,6.65,151
207,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",922,3.49,6.64,151
208,"BladeCenter HS20 Cluster, Xeon EMT64T 3.2 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",922,3.49,5.9,151
209,"Narwhal - Cluster Platform 4000 DL145 Opteron 2.2 GHz dual core, Myrinet,                 HPE                SharcNetCanada",1068,3.49,4.7,
210,"Cluster Platform 4000 DL145 Opteron 2.2 GHz, Infiniband,                 HPE                Hewlett-PackardUnited States",1024,3.47,4.5,
211,"Cluster Platform 4000 DL145 Opteron 2.4 GHz Myrinet,                 HPE                Digital Media Company (B)United States",924,3.46,4.44,
212,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                Geoscience (H)India",1400,3.45,6.16,86
213,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                Geoscience (H)India",1400,3.45,6.16,86
214,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                Geoscience (P)United States",1400,3.45,6.16,86
215,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                Geoscience (P)United States",1400,3.45,6.16,86
216,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                Geoscience (P)United States",1400,3.45,6.16,86
217,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                Geoscience (P)United States",1400,3.45,6.16,86
218,"Integrity Superdome, Itanium2 1.5 GHz, HyperPlex,                 HPE                Industrial ClassifiedJapan",768,3.43,4.61,
219,"Integrity Superdome, Itanium2 1.5 GHz, HyperPlex,                 HPE                Industrial ClassifiedJapan",768,3.43,4.61,
220,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",900,3.42,6.48,147
221,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",900,3.42,6.48,147
222,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",900,3.42,6.48,147
223,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",900,3.42,6.48,147
224,"Supercomputing Blade System GT4000,                 Galactic Computing                Galactic Computing (Shenzhen) Ltd.China",562,3.41,4.05,
225,"eServer pSeries p5 575 1.9 GHz,                 IBM                CINECAItaly",512,3.39,3.89,83
226,"eServer pSeries p5 575 1.9 GHz,                 IBM                Energy Company (D)United States",512,3.39,3.89,83
227,"eServer pSeries p5 575 1.9 GHz,                 IBM                IBM Poughkeepsie Benchmarking CenterUnited States",512,3.39,3.89,83
228,"eServer pSeries p5 575 1.9 GHz,                 IBM                Institute of High Performance Computing (IHPC)Singapore",512,3.39,3.89,83
229,"BladeCenter HS20 Cluster, Xeon 3.2 GHz, GigEthernet,                 IBM                IBM Semantic Computing Services at Almaden ResearchUnited States",900,3.38,5.76,147
230,"PAL - Appro HyperBlade,                 Cray/HPE                Los Alamos National LaboratoryUnited States",1028,3.36,4.11,
231,"Aspen Systems, Dual Xeon 2.2 GHz - Myrinet2000,                 HPTi                Forecast Systems Laboratory - NOAAUnited States",1536,3.34,6.76,
232,"xSeries, Xeon 3.06 GHz, Myrinet,                 IBM                CINECAItaly",1024,3.33,6.27,
233,"Nankai Stars - xSeries Xeon 3.06 GHz, Myrinet,                 IBM                Institute of Scientific Computing/Nankai UniversityChina",768,3.33,4.7,
