Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
401,"Cluster Platform 3000 BL460c G6, Xeon E5650 2.66 GHz, GigE,                 HPE                Logistic Services (C)United States",5970,33.73,63.52,
402,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet,                 HPE                IT Service Provider (D)United States",5268,33.66,63.22,
403,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet,                 IBM                Financial Institution (P)France",6528,33.66,59.2,187
404,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet,                 IBM                Financial Institution (P)France",6528,33.66,59.2,187
405,"EcoG - Hybrid Cluster Core i3 2.93Ghz Dual Core, NVIDIA C205, Infiniband,                 Self-made                NCSAUnited States",2048,33.62,68.86,35
406,"Cluster Platform 3000 BL460c G6, Xeon E5670 2.93 GHz, GigE,                 HPE                IT Service ProviderUnited States",5388,33.61,63.15,
407,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband,                 IBM                DefenseUnited States",3920,33.57,41.82,157
408,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet,                 HPE                IT Service ProviderUnited States",5216,33.33,62.59,
409,"Cluster Platform 3000 BL460c G6, Xeon E5540 2.53 GHz, GigE,                 HPE                Financial InstitutionUnited States",6168,33.12,62.42,
410,"Cluster Platform 3000 BL460c G1, Xeon L5420 2.5 GHz, GigE,                 HPE                Logistic Services (C)United States",6220,33.0,62.2,
411,"Cluster Platform 3000 BL460c G6, Xeon X5550 2.66 GHz, GigE,                 HPE                IT Services Provider (D)United States",5824,32.93,61.97,
412,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet,                 IBM                IT Service Provider (B)United States",5704,32.93,57.72,180
413,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet,                 IBM                IT Service Provider (B)United States",5704,32.93,57.72,180
414,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet,                 IBM                IT Service Provider (B)United States",5704,32.93,57.72,180
415,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet,                 IBM                IT Service Provider (B)United States",5704,32.93,57.72,180
416,"Cluster Platform 4000 BL465c G5, Opteron Six Core 2.6 GHz, GigEthernet,                 HPE                IT Service Provider (D)United States",5952,32.88,61.9,
417,"ATLAS - Pyramid Cluster Xeon QC 32xx 2.4 GHz, GigEthernet,                 Pyramid Computer                Max-Planck-Gesellschaft MPI/Albert-Einstein-InstitutGermany",5420,32.8,52.03,201
418,"Cluster Platform 3000 BL460c G1, Xeon E5450 3.0 GHz, GigE,                 HPE                Financial InstitutionFrance",5120,32.73,61.44,
419,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE,                 IBM                Internet Service (B)China",5784,32.72,58.53,253
420,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE,                 IBM                Internet Service (B)China",5784,32.72,58.53,253
421,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE,                 IBM                Internet Service (B)China",5784,32.72,58.53,253
422,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE,                 IBM                Internet Service (B)China",5784,32.72,58.53,253
423,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE,                 IBM                Internet Service (B)China",5784,32.72,58.53,253
424,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE,                 IBM                Internet Service (B)China",5784,32.72,58.53,253
425,"xSeries x3650M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet,                 IBM                GovernmentRussia",5656,32.65,57.24,248
426,"Cluster Platform 3000 BL460c G1, Xeon E5450 3.0 GHz, Infiniband,                 HPE                Logistic Services (E)United States",3520,32.65,41.25,
427,"Cluster Platform 3000 BL490c/BL460c, Xeon E5540 2.53Ghz, GigE,                 HPE                IT Service ProviderUnited States",6076,32.64,61.49,
428,"SGI Altix ICE 8200EX, Xeon Nehalem quad core 2.8 GHz,                 HPE                ONERAFrance",3072,32.57,34.41,138
