Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
301,"Lenovo x3650, Xeon E5-2650v3 10C 2GHz, 10G Ethernet,                 Lenovo                Telecom CompanyChina",28300,520.72,1041.44,1061
302,"Blue Crystal v4 - Lenovo NeXtScale nx360M5, Xeon E5-2680v4 14C 2.4GHz, Intel Omni-Path,                 Lenovo                University of BristolUnited Kingdom",15680,518.12,602.11,
303,"HPC4 - HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR,                 HPE                AirbusFrance",34560,516.9,746.5,1363
304,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet,                 Lenovo                Service Provider TChina",28800,515.8,1059.84,
305,"Sugon TC6000, Intel Xeon E5-2630v2 6C 2.6GHz, 10G Ethernet,                 Sugon                GovernmentChina",39600,515.8,823.68,600
306,"Armstrong - Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Intel Xeon Phi 5120D,                 Cray/HPE                Navy DSRCUnited States",38608,514.9,761.05,1081
307,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software CompanyFinland",19488,512.02,748.34,650
308,"FusionServer RH1288 V3/XH620 V3, Intel Xeon E5-2680 v4/Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR,                 Huawei Technologies Co., Ltd.                Manufacturing Company CGermany",17280,509.12,671.85,552
309,"Lenovo RD350, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet,                 Lenovo                Internet Service (S)China",28800,508.72,1105.92,
310,"CLAIX (Phase I, 2016) - NEC HPC1812-Rg-2, Xeon E5-2650v4 12C 2.2GHz, Intel Omni-Path,                 NEC                Universitaet Aachen/RWTH - IT CenterGermany",15000,506.87,528.0,209
311,"PORTHOS - IBM NeXtScale nx360M5, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR,                 IBM                EDF R&DFrance",16100,506.36,669.76,374
312,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, Infiniband FDR,                 HPE                Software Company (M)United States",18360,506.02,705.02,
313,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, Infiniband FDR,                 HPE                Software Company (M)United States",18360,506.02,705.02,
314,"Lenovo x3950, Xeon E7-8867v3  16C 2.5GHz, 10G Ethernet,                 Lenovo                Telecom CompanyChina",19456,505.86,778.24,456
315,"Bluecrab - Dell PowerEdge R730, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR14, NVIDIA Tesla K80,                 DELL EMC                Maryland Advanced Research Computing CenterUnited States",19872,505.1,874.56,750
316,"Sugon Cluster W580I, Xeon E5-2640v3 8C 2.6GHz, Infiniband FDR, NVIDIA Tesla K20,                 Sugon                GovernmentChina",10200,501.7,804.24,180
317,"Lenovo RD350, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet,                 Lenovo                Service Provider TChina",33600,500.61,1290.24,
318,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.800GHz, Gigabit Ethernet,                 HPE                Energy Company (D)United States",50400,499.23,1128.96,3780
319,"Lenovo x240 M5, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR, NVIDIA Tesla K40,                 Lenovo                GovernmentChina",54000,498.43,660.8,
320,"Lenovo NeXtScale nx360M5, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR, NVIDIA Tesla K40,                 Lenovo                GovernmentChina",54000,498.43,660.8,
321,"Lenovo NeXtScale nx360M5, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR, NVIDIA Tesla K40,                 Lenovo                GovernmentChina",54000,498.43,660.8,
322,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet,                 Sugon                Internet CompanyChina",47040,497.3,790.27,730
323,"Mole-8.5 - Mole-8.5 Cluster, Xeon X5520 4C 2.27 GHz, Infiniband QDR, NVIDIA 2050,                 IPE, Nvidia, Tyan                Institute of Process Engineering, Chinese Academy of SciencesChina",29440,496.5,1012.65,540
324,"Lenovo RD450, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet,                 Lenovo                GovernmentChina",23040,494.71,884.74,
325,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet,                 Lenovo                Service Provider TChina",22800,493.99,839.04,713
326,"Service Provider A1 - Lenovo RD940, Xeon E7-4850V3 14C 2.2GHz, 10G Ethernet,                 Lenovo                Service ProviderChina",28000,492.8,985.6,750
327,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR,                 HPE                Energy CompanyUnited States",14496,491.12,579.84,800
328,"Cluster Platform SL230s Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR,                 HPE                IT Provider (P)United States",26688,489.42,576.46,2002
329,"Lenovo RD650, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet,                 Lenovo                GovernmentChina",23520,488.88,978.43,1103
330,"Inspur TS10000 HPC Server, Xeon E5-2698v3 16C 2.3GHz, 10G Ethernet,                 Inspur                Internet CompanyChina",30720,486.93,1130.5,260
331,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",19320,485.27,741.89,644
332,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",19320,485.27,741.89,644
333,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",19320,485.27,741.89,644
334,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",19320,485.27,741.89,644
335,"Amazon EC2 C3 Instance cluster - Amazon EC2 Cluster, Intel Xeon E5-2680v2  10C 2.800GHz, 10G Ethernet,                 Self-made                Amazon Web ServicesUnited States",26496,484.18,593.51,609
336,"Cluster Platform DL380 Cluster, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet,                 HPE                Hosting CompanyUnited States",20720,483.93,795.65,1036
337,"Cluster Platform DL360, Xeon E5-2697Av4  16C 2.6GHz, 10G Ethernet,                 HPE                IT Services Provider United States",17920,482.1,745.47,
338,"CH121 V3 Cluster, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR,                 Huawei Technologies Co., Ltd.                Government (I)China",15360,480.54,638.98,240
339,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, 10G Ethernet,                 HPE                IT Service ProviderUnited States",33280,477.97,745.47,2496
340,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",19008,477.43,729.91,634
341,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet,                 HPE                Software Company (M)United States",19008,477.43,729.91,634
